Densidade de Picos,Tempo (s)
9.95575221238938,108.4800
9.952816278383958,108.5120
9.949882075471697,108.5440
9.946949602122015,108.5760
9.95322628167354,108.6080
9.950294550810014,108.6400
9.947364546525323,108.6720
9.944436267294671,108.7040
9.941509711595055,108.7360
9.94777875845837,108.7680
9.94485294117647,108.8000
9.941928844457511,108.8320
9.948192239858907,108.8640
9.954451954158095,108.8960
9.951527614571091,108.9280
9.948604992657856,108.9600
9.954859072225483,108.9920
9.951937188142061,109.0240
9.958186619718308,109.0560
9.955265473745966,109.0880
9.952346041055717,109.1200
9.94942832014072,109.1520
9.946512309495896,109.1840
9.952754175212423,109.2160
9.949838898652606,109.2480
9.956076134699854,109.2800
9.953161592505854,109.3120
9.950248756218905,109.3440
9.94733762434172,109.3760
9.953568294823048,109.4080
9.959795321637426,109.4400
9.9568839520608,109.4720
9.953974284044419,109.5040
9.951066316096991,109.5360
9.94816004672897,109.5680
9.954379562043794,109.6000
9.951474022183303,109.6320
9.94857017799825,109.6640
9.945668028004667,109.6960
9.95188101487314,109.7280
9.948979591836734,109.7600
9.955187991839114,109.7920
9.952287296037294,109.8240
9.958491115642294,109.8560
9.95559114735003,109.8880
9.952692867540028,109.9200
9.958891152502911,109.9520
9.955993599068954,109.9840
9.953097731239092,110.0160
9.95020354754289,110.0480
9.947311046511627,110.0800
9.953501888985759,110.1120
9.950610110400929,110.1440
9.947720011617776,110.1760
9.944831591173054,110.2080
9.951015965166908,110.2400
9.948128264654672,110.2720
9.954308093994777,110.3040
9.951421113689095,110.3360
9.948535807480429,110.3680
9.954710144927535,110.4000
9.95182555780933,110.4320
9.957995365005793,110.4640
9.955111497248769,110.4960
9.952229299363056,110.5280
9.949348769898698,110.5600
9.955512152777779,110.5920
9.952632340179346,110.6240
9.949754193175245,110.6560
9.946877710320901,110.6880
9.953034682080926,110.7200
9.950158913608783,110.7520
9.947284806470249,110.7840
9.953436326884205,110.8160
9.950562933025404,110.8480
9.947691197691197,110.8800
9.944821119446047,110.9120
9.941952696856072,110.9440
9.948096885813149,110.9760
9.945229172672239,111.0080
9.94236311239193,111.0400
9.948501872659175,111.0720
9.945636520737327,111.1040
9.95177080334005,111.1360
9.948906160046056,111.1680
9.946043165467625,111.2000
9.952172036823935,111.2320
9.949309749784296,111.2640
9.94644910868315,111.2960
9.943590112101178,111.3280
9.94073275862069,111.3600
9.937877046825625,111.3920
9.93502297530155,111.4240
9.941142693080677,111.4560
9.938289322617681,111.4880
9.944404591104734,111.5200
9.941551921973607,111.5520
9.94766274734729,111.5840
9.944810779816514,111.6160
9.950917168243048,111.6480
9.948065902578795,111.6800
9.945216270409624,111.7120
9.951317296678122,111.7440
9.948468365302032,111.7760
9.954564968517458,111.8080
9.951716738197424,111.8400
9.957808924485127,111.8720
9.95496139548184,111.9040
9.952115494568325,111.9360
9.94927122034867,111.9680
9.946428571428571,112.0000
9.943587546415309,112.0320
9.949671616219302,112.0640
9.946831287467884,112.0960
9.95291095890411,112.1280
9.950071326676175,112.1600
9.94723331431831,112.1920
9.944396920444824,112.2240
9.950470353477765,112.2560
9.947634653747505,112.2880
9.953703703703702,112.3200
9.95086869837653,112.3520
9.948035307517085,112.3840
9.945203529746655,112.4160
9.942373363688104,112.4480
9.948435277382645,112.4800
9.945605802047782,112.5120
9.942777935740686,112.5440
9.939951677089255,112.5760
9.94600738846263,112.6080
9.943181818181818,112.6400
9.940357852882702,112.6720
9.946408290743895,112.7040
9.943585012773204,112.7360
9.940763337116913,112.7680
9.937943262411347,112.8000
9.94398752127056,112.8320
9.941168131556564,112.8640
9.94720804988662,112.8960
9.944389345423632,112.9280
9.941572237960338,112.9600
9.938756726139903,112.9920
9.944790486976217,113.0240
9.94197565808095,113.0560
9.948005093378606,113.0880
9.945190947666195,113.1200
9.951216063348417,113.1520
9.948402601074356,113.1840
9.954423403052571,113.2160
9.951610624470188,113.2480
9.957627118644067,113.2800
9.954815024004517,113.3120
9.952004517221908,113.3440
9.949195596951736,113.3760
9.95520598194131,113.4080
9.952397743300422,113.4400
9.958403835307388,113.4720
9.964406540738652,113.5040
9.961598083427283,113.5360
9.967596506058044,113.5680
9.964788732394366,113.6000
9.970782878062517,113.6320
9.967975788288289,113.6640
9.96517027863777,113.6960
9.971159257175014,113.7280
9.968354430379746,113.7600
9.974339145106862,113.7920
9.971535001405678,113.8240
9.97751545812254,113.8560
9.974711997752177,113.8880
9.97191011235955,113.9200
9.97788542544229,113.9520
9.975084222346995,113.9840
9.972284591636262,114.0160
9.978254769921437,114.0480
9.975455820476856,114.0800
9.972658440830061,114.1120
9.978623493131483,114.1440
9.975826793721973,114.1760
9.97303166152984,114.2080
9.970238095238095,114.2400
9.976197143657238,114.2720
9.97340425531915,114.3040
9.970612930310663,114.3360
9.976566871852265,114.3680
9.973776223776223,114.4000
9.979725950782997,114.4320
9.976935979871401,114.4640
9.974147568474008,114.4960
9.980092204526404,114.5280
9.977304469273744,114.5600
9.974518290980173,114.5920
9.980457844779451,114.6240
9.977672341613173,114.6560
9.974888392857142,114.6880
9.980822873082287,114.7200
9.97803959843837,114.7520
9.983969891274045,114.7840
9.981187290969899,114.8160
9.987113402061857,114.8480
9.984331476323119,114.8800
9.981551099972153,114.9120
9.978772271714922,114.9440
9.975994990258837,114.9760
9.9819143016138,115.0080
9.97913769123783,115.0400
9.976362625139043,115.0720
9.982276897414511,115.1040
9.97950250138966,115.1360
9.9767296471242,115.1680
9.973958333333334,115.2000
9.97986670369342,115.2320
9.977096057745696,115.2640
9.983000277546488,115.2960
9.980230299667037,115.3280
9.98613037447989,115.3600
9.983361064891845,115.3920
9.989257000277238,115.4240
9.986488359201774,115.4560
9.983721252424495,115.4880
9.980955678670359,115.5200
9.978191636665743,115.5520
9.975429125138428,115.5840
9.972668142817604,115.6160
9.969908688433867,115.6480
9.975795297372061,115.6800
9.973036504424778,115.7120
9.970279236936689,115.7440
9.976160862354892,115.7760
9.973404255319148,115.8080
9.970649171270718,115.8400
9.976525821596244,115.8720
9.97377139701822,115.9040
9.971018492961633,115.9360
9.976890176600442,115.9680
9.974137931034482,116.0000
9.97138720353006,116.0320
9.96863799283154,116.0640
9.974503858875414,116.0960
9.971755304491596,116.1280
9.96900826446281,116.1600
9.974869182043513,116.1920
9.972122797356828,116.2240
9.969377924580236,116.2560
9.975233902036322,116.2880
9.97248968363136,116.3200
9.978341584158416,116.3520
9.975598020346439,116.3840
9.972855964815832,116.4160
9.978702940368233,116.4480
9.975961538461538,116.4800
9.973221642405932,116.5120
9.97906370126304,116.5440
9.976324457864397,116.5760
9.973586717892426,116.6080
9.970850480109739,116.6400
9.976686780032912,116.6720
9.973951192761174,116.7040
9.979783442982455,116.7360
9.97704850644012,116.7680
9.97431506849315,116.8000
9.971583127910161,116.8320
9.968852683461117,116.8640
9.974678346564467,116.8960
9.971948549534755,116.9280
9.969220246238029,116.9600
9.966493435448577,116.9920
9.972313371616078,117.0240
9.969587206123563,117.0560
9.966862530746106,117.0880
9.964139344262295,117.1200
9.961417645452062,117.1520
9.967231021299835,117.1840
9.973041223041223,117.2160
9.970319323144105,117.2480
9.967598908594816,117.2800
9.96487997817785,117.3120
9.962162530679029,117.3440
9.959446564885496,117.3760
9.965249386753884,117.4080
9.971049046321525,117.4400
9.968332879324434,117.4720
9.97412854030501,117.5040
9.971413013885108,117.5360
9.968698965704952,117.5680
9.965986394557822,117.6000
9.971776387377584,117.6320
9.97756323089475,117.6640
9.974850462207721,117.6960
9.972139168252241,117.7280
9.977921195652174,117.7600
9.975210540613963,117.7920
9.980988593155892,117.8240
9.978278577246808,117.8560
9.97557003257329,117.8880
9.98134328358209,117.9200
9.978635377102549,117.9520
9.975928939517221,117.9840
9.973223969631237,118.0160
9.978991596638656,118.0480
9.976287262872628,118.0800
9.973584394473042,118.1120
9.979347237269772,118.1440
9.976645004061739,118.1760
9.973944233892798,118.2080
9.979702300405954,118.2400
9.977002164502164,118.2720
9.97430348931566,118.3040
9.980056787452677,118.3360
9.97735874560692,118.3680
9.974662162162161,118.4000
9.971967035936233,118.4320
9.969273365748244,118.4640
9.966581150418579,118.4960
9.963890388768897,118.5280
9.969635627530364,118.5600
9.966945493793848,118.5920
9.964256811437819,118.6240
9.96999730312837,118.6560
9.967309247775681,118.6880
9.973045822102426,118.7200
9.97035839396389,118.7520
9.967672413793103,118.7840
9.964987880420145,118.8160
9.970718901453958,118.8480
9.968034993270525,118.8800
9.965352529601722,118.9120
9.97107882701103,118.9440
9.968396987627758,118.9760
9.97411938693197,119.0080
9.97143817204301,119.0400
9.968758398280032,119.0720
9.966080064481462,119.1040
9.971796937953263,119.1360
9.969119226638023,119.1680
9.966442953020135,119.2000
9.96376811594203,119.2320
9.961094714247382,119.2640
9.958422746781116,119.2960
9.964132475194422,119.3280
9.961461126005362,119.3600
9.958791208791208,119.3920
9.964496248660236,119.4240
9.961826948834718,119.4560
9.967528119978576,119.4880
9.964859437751004,119.5200
9.962192184154175,119.5520
9.95952635804121,119.5840
9.965222043873728,119.6160
9.962556833377908,119.6480
9.959893048128341,119.6800
9.9655840684309,119.7120
9.962920897915554,119.7440
9.960259150414105,119.7760
9.957598824786324,119.8080
9.95493991989319,119.8400
9.960624666310732,119.8720
9.957966373098477,119.9040
9.955309498399146,119.9360
9.95265404107762,119.9680
9.958333333333334,120.0000
9.955678485737137,120.0320
9.9613539445629,120.0640
9.958699706901145,120.0960
9.956046883324454,120.1280
9.953395472703061,120.1600
9.950745473908412,120.1920
9.956414692573862,120.2240
9.953765300691858,120.2560
9.959430699654163,120.2880
9.956781914893616,120.3200
9.962443499069396,120.3520
9.959795321637428,120.3840
9.965453095934095,120.4160
9.962805526036131,120.4480
9.9601593625498,120.4800
9.957514604354753,120.5120
9.954871250331829,120.5440
9.960522823779193,120.5760
9.957880074290262,120.6080
9.955238726790451,120.6400
9.952598780164411,120.6720
9.958244962884411,120.7040
9.955605618870925,120.7360
9.952967673555909,120.7680
9.958609271523178,120.8000
9.9559719279661,120.8320
9.95333598093725,120.8640
9.950701429327687,120.8960
9.948068272029637,120.9280
9.953703703703702,120.9600
9.951071145199682,120.9920
9.948439978847171,121.0240
9.9540708432461,121.0560
9.951440274841437,121.0880
9.957067371202113,121.1200
9.954437400950871,121.1520
9.951808819646157,121.1840
9.95743136219641,121.2160
9.954803378200053,121.2480
9.952176781002638,121.2800
9.957794777103665,121.3120
9.955168776371307,121.3440
9.95254416029528,121.3760
9.958157617290459,121.4080
9.955533596837943,121.4400
9.961143308746047,121.4720
9.95851988411904,121.5040
9.95589784096893,121.5360
9.961503027112396,121.5680
9.958881578947368,121.6000
9.964483030781373,121.6320
9.961862177801157,121.6640
9.959242703129108,121.6960
9.956624605678233,121.7280
9.95400788436268,121.7600
9.959603258013663,121.7920
9.956987128972944,121.8240
9.962578781512605,121.8560
9.959963244946179,121.8880
9.965551181102363,121.9200
9.962936237208082,121.9520
9.960322665267576,121.9840
9.957710464201416,122.0160
9.963293130571579,122.0480
9.960681520314546,122.0800
9.958071278825996,122.1120
9.963649462929002,122.1440
9.96103981141959,122.1760
9.958431526577638,122.2080
9.964005235602093,122.2400
9.961397539911017,122.2720
9.958791208791208,122.3040
9.956186241171853,122.3360
9.953582635983263,122.3680
9.959150326797385,122.4000
9.956547307893361,122.4320
9.953945649333681,122.4640
9.951345350052247,122.4960
9.948746408984068,122.5280
9.954308093994777,122.5600
9.951709736361263,122.5920
9.957267745302714,122.6240
9.954669971301852,122.6560
9.952073552425665,122.6880
9.957627118644067,122.7200
9.955031282586026,122.7520
9.960581183216053,122.7840
9.957985930171965,122.8160
9.955392029174265,122.8480
9.9609375,122.8800
9.958344181202811,122.9120
9.955752212389381,122.9440
9.961293260473589,122.9760
9.958701873048907,123.0080
9.956111833550064,123.0400
9.961648465938637,123.0720
9.959059007018457,123.1040
9.956470893970893,123.1360
9.953884125746947,123.1680
9.9512987012987,123.2000
9.94871461957933,123.2320
9.946131879543094,123.2640
9.951661043342849,123.2960
9.949078879086663,123.3280
9.954604409857328,123.3600
9.960127074688796,123.3920
9.957544723878662,123.4240
9.963063763608087,123.4560
9.96048199015289,123.4880
9.957901554404144,123.5200
9.955322455322454,123.5520
9.952744691869498,123.5840
9.958257830701527,123.6160
9.955680641821946,123.6480
9.961190168175937,123.6800
9.958613554061044,123.7120
9.95603827256271,123.7440
9.953464322647362,123.7760
9.958968725768932,123.8080
9.964470284237725,123.8400
9.96189615086541,123.8720
9.959323347107437,123.9040
9.956751871933902,123.9360
9.962248322147651,123.9680
9.96774193548387,124.0000
9.96517027863777,124.0320
9.962599948413722,124.0640
9.960030943785457,124.0960
9.965519463779325,124.1280
9.962951030927835,124.1600
9.960383921669672,124.1920
9.957818134981968,124.2240
9.963301570950296,124.2560
9.960736354273944,124.2880
9.958172458172458,124.3200
9.96365156973752,124.3520
9.961088242860818,124.3840
9.96656378600823,124.4160
9.964001028542041,124.4480
9.961439588688945,124.4800
9.966910819840658,124.5120
9.964349948612538,124.5440
9.9617903930131,124.5760
9.959232152028761,124.6080
9.956675224646983,124.6400
9.954119609856262,124.6720
9.951565306646138,124.7040
9.949012314007183,124.7360
9.954475506540138,124.7680
9.951923076923077,124.8000
9.94937195590874,124.8320
9.954830855971297,124.8640
9.952280297207276,124.8960
9.949731045081966,124.9280
9.955185659411011,124.9600
9.952636968766,124.9920
9.950089582800102,125.0240
9.94754350051177,125.0560
9.944998720900486,125.0880
9.942455242966751,125.1200
9.947903349526975,125.1520
9.945360429447852,125.1840
9.942818809097878,125.2160
9.940278487480837,125.2480
9.937739463601533,125.2800
9.943181818181817,125.3120
9.940643349502169,125.3440
9.946082184788157,125.3760
9.943544271497831,125.4080
9.948979591836734,125.4400
9.946442234123948,125.4720
9.943906170321265,125.5040
9.949337241906704,125.5360
9.946801732925586,125.5680
9.944267515923567,125.6000
9.949694345389709,125.6320
9.9471606824548,125.6640
9.9446283095723,125.6960
9.94209722575719,125.7280
9.947519083969466,125.7600
9.944988552531163,125.7920
9.950406917599185,125.8240
9.94787693872362,125.8560
9.953291814946619,125.8880
9.950762388818298,125.9200
9.948234247967479,125.9520
9.953644907289814,125.9840
9.951117318435754,126.0160
9.948591012947448,126.0480
9.946065989847714,126.0800
9.943542248160364,126.1120
9.94894723490614,126.1440
9.946424042607152,126.1760
9.943902129817443,126.2080
9.949302915082383,126.2400
9.946781550937658,126.2720
9.944261464403343,126.3040
9.949658054711245,126.3360
9.94713851608002,126.3680
9.944620253164556,126.4000
9.950012655024045,126.4320
9.947494939271254,126.4640
9.944978497343788,126.4960
9.942463328275164,126.5280
9.947850821744627,126.5600
9.945336198179978,126.5920
9.942822845590094,126.6240
9.948206164729662,126.6560
9.94569335690831,126.6880
9.951073232323232,126.7200
9.948560969452158,126.7520
9.946049974760221,126.7840
9.951425687610396,126.8160
9.948915237134209,126.8480
9.954287515762925,126.8800
9.9517776096823,126.9120
9.949268968994202,126.9440
9.954637096774194,126.9760
9.952128999748046,127.0080
9.94962216624685,127.0400
9.954986149584487,127.0720
9.952479859013092,127.1040
9.957840422854266,127.1360
9.955334675390034,127.1680
9.952830188679245,127.2000
9.95818661971831,127.2320
9.955682675383454,127.2640
9.961035696329814,127.2960
9.958532294546368,127.3280
9.96388190954774,127.3600
9.961379050489827,127.3920
9.958877448518331,127.4240
9.96422294752699,127.4560
9.961721887550201,127.4880
9.95922208281054,127.5200
9.95672353236327,127.5520
9.962064208678203,127.5840
9.959566198595788,127.6160
9.957069440962647,127.6480
9.962406015037594,127.6800
9.959909797043347,127.7120
9.957414829659319,127.7440
9.954921111945904,127.7760
9.960252879318977,127.8080
9.95775969962453,127.8400
9.963088088088089,127.8720
9.960595446584938,127.9040
9.958104052026012,127.9360
9.963428357089272,127.9680
9.9609375,128.0000
9.96625843539115,128.0320
9.96376811594203,128.0640
9.969085685735697,128.0960
9.966595904095904,128.1280
9.97191011235955,128.1600
9.969420868696954,128.1920
9.966932867481905,128.2240
9.96444610778443,128.2560
9.96975555001247,128.2880
9.975062344139651,128.3200
9.972575417601595,128.3520
9.970089730807576,128.3840
9.975392474458012,128.4160
9.972907324364723,128.4480
9.978206724782066,128.4800
9.975722111553784,128.5120
9.973238735374657,128.5440
9.970756595321056,128.5760
9.968275690470266,128.6080
9.973569651741292,128.6400
9.971089281273315,128.6720
9.968610144206862,128.7040
9.973900074571214,128.7360
9.971421471172961,128.7680
9.96894409937888,128.8000
9.966467958271238,128.8320
9.971753166128632,128.8640
9.969277557100297,128.8960
9.96680317696699,128.9280
9.964330024813895,128.9600
9.969610518481765,128.9920
9.967137896825397,129.0240
9.972415075626085,129.0560
9.96994298463064,129.0880
9.967472118959108,129.1200
9.965002477700693,129.1520
9.970274956650979,129.1840
9.967805844477464,129.2160
9.97307501856895,129.2480
9.970606435643564,129.2800
9.968139074486512,129.3120
9.97340425531915,129.3440
9.97093742270591,129.3760
9.968471810089019,129.4080
9.96600741656366,129.4400
9.963544241225902,129.4720
9.968804052384481,129.5040
9.966341403162055,129.5360
9.963879970363053,129.5680
9.961419753086421,129.6000
9.966674895087632,129.6320
9.9642152023692,129.6640
9.969467061435974,129.6960
9.967007893438579,129.7280
9.972256473489518,129.7600
9.969797830374754,129.7920
9.967340399309833,129.8240
9.96488417939872,129.8560
9.970128110372013,129.8880
9.967672413793101,129.9200
9.96521792661906,129.9520
9.970457902511077,129.9840
9.968003937976864,130.0160
9.965551181102363,130.0480
9.970787207872078,130.0800
9.968334972946385,130.1120
9.965883943939021,130.1440
9.971116027531956,130.1760
9.96866551978373,130.2080
9.966216216216216,130.2400
9.97144436256448,130.2720
9.96899557956778,130.3040
9.966547999017921,130.3360
9.971772214040255,130.3680
9.969325153374232,130.4000
9.966879293424926,130.4320
9.964434633308805,130.4640
9.961991172143208,130.4960
9.96721010051483,130.5280
9.964767156862745,130.5600
9.969982847341337,130.5920
9.967540421362077,130.6240
9.965099191770756,130.6560
9.970310969637609,130.6880
9.967870257037944,130.7200
9.973078805677924,130.7520
9.97063861022755,130.7840
9.975843933463796,130.8160
9.973404255319148,130.8480
9.97096577017115,130.8800
9.968528477144952,130.9120
9.973729227761485,130.9440
9.971292450525286,130.9760
9.96885686370298,131.0080
9.966422466422465,131.0400
9.97161865234375,131.0720
9.969184769343421,131.1040
9.966752074182528,131.1360
9.964320565991704,131.1680
9.961890243902438,131.2000
9.967081199707389,131.2320
9.964651389566065,131.2640
9.962222763831344,131.2960
9.96740984405458,131.3280
9.96498172959805,131.3600
9.970165611300535,131.3920
9.967738008278548,131.4240
9.96531158714703,131.4560
9.970491603796544,131.4880
9.968065693430656,131.5200
9.965640963269278,131.5520
9.963217412451362,131.5840
9.968392900559202,131.6160
9.965969859017987,131.6480
9.971142162818955,131.6800
9.968719630709426,131.7120
9.966298275443284,131.7440
9.97146673142302,131.7760
9.976632677834427,131.8080
9.974211165048544,131.8400
9.979373938364473,131.8720
9.97695293546822,131.9040
9.97453310696095,131.9360
9.972114451988359,131.9680
9.969696969696969,132.0000
9.967280659234124,132.0320
9.972437606009208,132.0640
9.970021802325581,132.0960
9.975175587309275,132.1280
9.9727602905569,132.1600
9.97034616315662,132.1920
9.975496127783154,132.2240
9.980643600290346,132.2560
9.978229317851959,132.2880
9.975816203143895,132.3200
9.97340425531915,132.3520
9.970993473531543,132.3840
9.968583856935718,132.4160
9.973725537569461,132.4480
9.971316425120772,132.4800
9.968908476213475,132.5120
9.974046354418155,132.5440
9.971638909003138,132.5760
9.97677364864865,132.6080
9.974366706875752,132.6400
9.971960926193923,132.6720
9.977091873643598,132.7040
9.974686595949853,132.7360
9.972282477705471,132.7680
9.977409638554215,132.8000
9.982534329077332,132.8320
9.980130057803468,132.8640
9.977726944377558,132.8960
9.97532498796341,132.9280
9.980445246690733,132.9600
9.978043792107794,132.9920
9.975643492903536,133.0240
9.98075998075998,133.0560
9.978360182736235,133.0880
9.983473557692307,133.1200
9.981074260994951,133.1520
9.978676117251322,133.1840
9.976279125630555,133.2160
9.98138808837656,133.2480
9.978991596638656,133.2800
9.984097455592893,133.3120
9.98170146388289,133.3440
9.986804222648752,133.3760
9.984408731110577,133.4080
9.982014388489208,133.4400
9.979621193958282,133.4720
9.977229146692233,133.5040
9.974838245866284,133.5360
9.979935313847628,133.5680
9.977544910179642,133.6000
9.98263888888889,133.6320
9.98024898252334,133.6640
9.977860220201054,133.6960
9.982950466618808,133.7280
9.980562200956935,133.7600
9.9781750777326,133.7920
9.983261597321855,133.8240
9.98087497011714,133.8560
9.978489483747609,133.8880
9.983572281959377,133.9200
9.981187290969899,133.9520
9.986267016957248,133.9840
9.98388252148997,134.0160
9.981499164478395,134.0480
9.979116945107398,134.0800
9.984192316869482,134.1120
9.981810591603052,134.1440
9.986882900071546,134.1760
9.984501669051026,134.2080
9.98212157330155,134.2400
9.987190181124879,134.2720
9.98481057898499,134.3040
9.982432110528823,134.3360
9.980054774946415,134.3680
9.985119047619047,134.4000
9.982742204237086,134.4320
9.980366492146597,134.4640
9.977991910540089,134.4960
9.975618458610846,134.5280
9.973246135552913,134.5600
9.978304802662862,134.5920
9.975932968861422,134.6240
9.980988593155892,134.6560
9.978617248752672,134.6880
9.97624703087886,134.7200
9.981298978864878,134.7520
9.978929249762581,134.7840
9.983978162829338,134.8160
9.981608922638822,134.8480
9.979240806642942,134.8800
9.98428605313093,134.9120
9.989328906805785,134.9440
9.986960644855381,134.9760
9.992000474045982,135.0080
9.9896327014218,135.0400
9.987266050698887,135.0720
9.992302226432969,135.1040
9.989936064409187,135.1360
9.994969223484848,135.1680
9.992603550295856,135.2000
9.990238996687175,135.2320
9.995268511947007,135.2640
9.992904446546829,135.2960
9.997930952943959,135.3280
9.995567375886523,135.3600
9.993204916095486,135.3920
9.998227788279772,135.4240
9.995865816205999,135.4560
9.993504959848842,135.4880
9.991145218417945,135.5200
9.988786591123702,135.5520
9.986429077177247,135.5840
9.984072675790467,135.6160
9.989089407879217,135.6480
9.986733490566037,135.6800
9.984378684272576,135.7120
9.98939179632249,135.7440
9.98703747348574,135.7760
9.984684260131951,135.8080
9.989693757361602,135.8400
9.987341026848798,135.8720
9.984989404285379,135.9040
9.989995291902071,135.9360
9.987644151565073,135.9680
9.985294117647058,136.0000
9.982945189367207,136.0320
9.987946848541863,136.0640
9.985598401128614,136.0960
9.990597085096379,136.1280
9.988249118683902,136.1600
9.985902255639097,136.1920
9.9835564951844,136.2240
9.988550962893378,136.2560
9.986205682084996,136.2880
9.983861502347418,136.3200
9.98151842290542,136.3520
9.979176442984514,136.3840
9.984166080225194,136.4160
9.981824577861163,136.4480
9.979484173505274,136.4800
9.977144866385373,136.5120
9.97480665573002,136.5440
9.972469540768511,136.5760
9.977453736237994,136.6080
9.975117096018733,136.6400
9.972781549988293,136.6720
9.977762172284644,136.7040
9.975427100397846,136.7360
9.980404773046327,136.7680
9.978070175438596,136.8000
9.975736669784846,136.8320
9.980710778583118,136.8640
9.978377746610565,136.8960
9.976045805094648,136.9280
9.981016355140186,136.9600
9.978684886708711,136.9920
9.976354507239607,137.0240
9.974025215970114,137.0560
9.97169701213819,137.0880
9.97666277712952,137.1200
9.974335044330378,137.1520
9.972008397480757,137.1840
9.969682835820896,137.2160
9.967358358591746,137.2480
9.972319347319347,137.2800
9.969995339081798,137.3120
9.967672413793103,137.3440
9.965350570696483,137.3760
9.970307405682346,137.4080
9.967986030267753,137.4400
9.965665735567969,137.4720
9.963346520828484,137.5040
9.968299208934388,137.5360
9.965980460572226,137.5680
9.963662790697676,137.6000
9.961346198558475,137.6320
9.966294746629474,137.6640
9.963978619567744,137.6960
9.968924256505575,137.7280
9.966608594657373,137.7600
9.964294008360428,137.7920
9.961980496865566,137.8240
9.959668059424327,137.8560
9.964608957994894,137.8880
9.9622969837587,137.9200
9.967234980282997,137.9520
9.964923469387754,137.9840
9.969858567122651,138.0160
9.967547519703292,138.0480
9.972479721900347,138.0800
9.970169138090824,138.1120
9.975098447996293,138.1440
9.972788327929596,138.1760
9.970479277610558,138.2080
9.975405092592592,138.2400
9.980328627632492,138.2720
9.978019435446553,138.3040
9.98294008790192,138.3360
9.980631359851989,138.3680
9.978323699421965,138.4000
9.976017105871474,138.4320
9.98093367229027,138.4640
9.978627541589647,138.4960
9.976322476322474,138.5280
9.974018475750578,138.5600
9.971715539136458,138.5920
9.969413665743305,138.6240
9.974324948072928,138.6560
9.972023534840792,138.6880
9.969723183391004,138.7200
9.96742389298893,138.7520
9.97233110445008,138.7840
9.970032272936837,138.8160
9.974936621341321,138.8480
9.972638248847927,138.8800
9.977539737387698,138.9120
9.975241824044218,138.9440
9.972944968915495,138.9760
9.97784300184162,139.0080
9.97554660529344,139.0400
9.98044178554993,139.0720
9.978145847711064,139.1040
9.975850965961362,139.1360
9.973557139572314,139.1680
9.978448275862068,139.2000
9.97615490691795,139.2320
9.973862591911764,139.2640
9.97157133011716,139.2960
9.976458429030776,139.3280
9.974167623421353,139.3600
9.971877869605143,139.3920
9.96958916685793,139.4240
9.974472234970168,139.4560
9.972183987153016,139.4880
9.977064220183486,139.5200
9.974776427424903,139.5520
9.97248968363136,139.5840
9.977366490946595,139.6160
9.975080201649863,139.6480
9.972794959908361,139.6800
9.97051076500229,139.7120
9.975383558506984,139.7440
9.973099816849816,139.7760
9.970817120622568,139.8080
9.968535469107552,139.8400
9.973404255319148,139.8720
9.971123055809699,139.9040
9.975989023553623,139.9360
9.97370827617741,139.9680
9.971428571428572,140.0000
9.97629113345521,140.0320
9.9740118802833,140.0640
9.978871630881681,140.0960
9.976592829413107,140.1280
9.974315068493151,140.1600
9.972038347409267,140.1920
9.969762665449565,140.2240
9.974617841660963,140.2560
9.97234260948905,140.2880
9.970068415051312,140.3200
9.974920200638394,140.3520
9.972646455436516,140.3840
9.970373746581586,140.4160
9.975222146274778,140.4480
9.972949886104782,140.4800
9.97067866089729,140.5120
9.968408469945354,140.5440
9.97325290234464,140.5760
9.970983158852981,140.6080
9.975824800910123,140.6400
9.97355550500455,140.6720
9.971287241300887,140.7040
9.976125511596178,140.7360
9.973857694930667,140.7680
9.971590909090908,140.8000
9.969325153374234,140.8320
9.974159472966832,140.8640
9.971894163070633,140.8960
9.97672570390554,140.9280
9.974460839954597,140.9600
9.972197004085336,140.9920
9.977025187202178,141.0240
9.974761796733212,141.0560
9.972499432978,141.0880
9.970238095238095,141.1200
9.97506234413965,141.1520
9.972801450589301,141.1840
9.977622932245637,141.2160
9.975362483008608,141.2480
9.973103057757644,141.2800
9.9708446557971,141.3120
9.968587276431968,141.3440
9.97340425531915,141.3760
9.971147318397826,141.4080
9.975961538461538,141.4400
9.973705044107668,141.4720
9.978516508367253,141.5040
9.976260456703594,141.5360
9.981069168173597,141.5680
9.978813559322035,141.6000
9.976558969724355,141.6320
9.974305398689857,141.6640
9.972052845528456,141.6960
9.969801309550688,141.7280
9.967550790067719,141.7600
9.972353870458136,141.7920
9.970103790613718,141.8240
9.967854725919242,141.8560
9.97265448804691,141.8880
9.97040586245772,141.9200
9.968158250676286,141.9520
9.972954699121027,141.9840
9.970707525912571,142.0160
9.975501239017797,142.0480
9.973254504504503,142.0800
9.9710087818059,142.1120
9.968764070238631,142.1440
9.966520369119962,142.1760
9.971309630963097,142.2080
9.969066366704162,142.2400
9.966824111560951,142.2720
9.96458286485271,142.3040
9.969368255395683,142.3360
9.967127444369522,142.3680
9.964887640449438,142.4000
9.962648842956638,142.4320
9.967430368373766,142.4640
9.965192005389625,142.4960
9.96997081275258,142.5280
9.96773288439955,142.5600
9.965495960502691,142.5920
9.970271483060355,142.6240
9.968034993270525,142.6560
9.965799506615832,142.6880
9.963565022421525,142.7200
9.961331540013449,142.7520
9.959099058718062,142.7840
9.9638695944432,142.8160
9.961637544802867,142.8480
9.959406494960806,142.8800
