Numero de Picos,Tempo (s)
1794,181.4400
1794,181.4720
1794,181.5040
1794,181.5360
1795,181.5680
1795,181.6000
1796,181.6320
1796,181.6640
1797,181.6960
1797,181.7280
1797,181.7600
1797,181.7920
1797,181.8240
1798,181.8560
1798,181.8880
1798,181.9200
1798,181.9520
1798,181.9840
1799,182.0160
1799,182.0480
1799,182.0800
1800,182.1120
1800,182.1440
1800,182.1760
1801,182.2080
1801,182.2400
1802,182.2720
1802,182.3040
1802,182.3360
1802,182.3680
1803,182.4000
1803,182.4320
1803,182.4640
1804,182.4960
1804,182.5280
1804,182.5600
1805,182.5920
1805,182.6240
1805,182.6560
1806,182.6880
1806,182.7200
1806,182.7520
1806,182.7840
1806,182.8160
1807,182.8480
1807,182.8800
1808,182.9120
1808,182.9440
1808,182.9760
1809,183.0080
1810,183.0400
1810,183.0720
1810,183.1040
1810,183.1360
1810,183.1680
1811,183.2000
1811,183.2320
1811,183.2640
1811,183.2960
1812,183.3280
1812,183.3600
1812,183.3920
1813,183.4240
1813,183.4560
1814,183.4880
1814,183.5200
1814,183.5520
1814,183.5840
1815,183.6160
1815,183.6480
1815,183.6800
1815,183.7120
1815,183.7440
1815,183.7760
1815,183.8080
1815,183.8400
1816,183.8720
1816,183.9040
1816,183.9360
1817,183.9680
1817,184.0000
1817,184.0320
1818,184.0640
1818,184.0960
1818,184.1280
1818,184.1600
1818,184.1920
1819,184.2240
1819,184.2560
1819,184.2880
1820,184.3200
1820,184.3520
1821,184.3840
1821,184.4160
1821,184.4480
1822,184.4800
1822,184.5120
1822,184.5440
1822,184.5760
1822,184.6080
1823,184.6400
1823,184.6720
1823,184.7040
1824,184.7360
1825,184.7680
1825,184.8000
1825,184.8320
1826,184.8640
1826,184.8960
1826,184.9280
1826,184.9600
1826,184.9920
1827,185.0240
1827,185.0560
1828,185.0880
1828,185.1200
1828,185.1520
1829,185.1840
1829,185.2160
1829,185.2480
1829,185.2800
1830,185.3120
1830,185.3440
1830,185.3760
1831,185.4080
1831,185.4400
1831,185.4720
1832,185.5040
1832,185.5360
1833,185.5680
1833,185.6000
1833,185.6320
1834,185.6640
1834,185.6960
1834,185.7280
1834,185.7600
1834,185.7920
1835,185.8240
1835,185.8560
1835,185.8880
1835,185.9200
1836,185.9520
1836,185.9840
1836,186.0160
1836,186.0480
1837,186.0800
1837,186.1120
1837,186.1440
1837,186.1760
1837,186.2080
1837,186.2400
1837,186.2720
1837,186.3040
1838,186.3360
1838,186.3680
1838,186.4000
1838,186.4320
1838,186.4640
1839,186.4960
1839,186.5280
1839,186.5600
1840,186.5920
1840,186.6240
1840,186.6560
1840,186.6880
1840,186.7200
1840,186.7520
1841,186.7840
1841,186.8160
1842,186.8480
1842,186.8800
1843,186.9120
1844,186.9440
1844,186.9760
1844,187.0080
1845,187.0400
1845,187.0720
1846,187.1040
1846,187.1360
1846,187.1680
1846,187.2000
1846,187.2320
1847,187.2640
1847,187.2960
1847,187.3280
1847,187.3600
1848,187.3920
1848,187.4240
1848,187.4560
1849,187.4880
1849,187.5200
1849,187.5520
1850,187.5840
1850,187.6160
1851,187.6480
1851,187.6800
1851,187.7120
1851,187.7440
1851,187.7760
1852,187.8080
1852,187.8400
1852,187.8720
1852,187.9040
1852,187.9360
1853,187.9680
1853,188.0000
1853,188.0320
1853,188.0640
1853,188.0960
1854,188.1280
1854,188.1600
1854,188.1920
1854,188.2240
1854,188.2560
1854,188.2880
1855,188.3200
1855,188.3520
1855,188.3840
1856,188.4160
1856,188.4480
1857,188.4800
1857,188.5120
1857,188.5440
1858,188.5760
1858,188.6080
1859,188.6400
1860,188.6720
1860,188.7040
1860,188.7360
1861,188.7680
1861,188.8000
1862,188.8320
1862,188.8640
1863,188.8960
1864,188.9280
1864,188.9600
1864,188.9920
1865,189.0240
1865,189.0560
1865,189.0880
1866,189.1200
1867,189.1520
1867,189.1840
1868,189.2160
1868,189.2480
1869,189.2800
1869,189.3120
1869,189.3440
1869,189.3760
1870,189.4080
1870,189.4400
1871,189.4720
1871,189.5040
1872,189.5360
1872,189.5680
1872,189.6000
1872,189.6320
1873,189.6640
1873,189.6960
1873,189.7280
1874,189.7600
1875,189.7920
1875,189.8240
1875,189.8560
1876,189.8880
1876,189.9200
1876,189.9520
1876,189.9840
1877,190.0160
1877,190.0480
1877,190.0800
1877,190.1120
1878,190.1440
1878,190.1760
1878,190.2080
1879,190.2400
1879,190.2720
1880,190.3040
1881,190.3360
1881,190.3680
1881,190.4000
1882,190.4320
1882,190.4640
1883,190.4960
1883,190.5280
1883,190.5600
1884,190.5920
1885,190.6240
1885,190.6560
1885,190.6880
1885,190.7200
1886,190.7520
1886,190.7840
1887,190.8160
1887,190.8480
1887,190.8800
1887,190.9120
1887,190.9440
1887,190.9760
1887,191.0080
1887,191.0400
1887,191.0720
1888,191.1040
1888,191.1360
1888,191.1680
1889,191.2000
1889,191.2320
1890,191.2640
1890,191.2960
1891,191.3280
1891,191.3600
1891,191.3920
1892,191.4240
1892,191.4560
1893,191.4880
1893,191.5200
1893,191.5520
1894,191.5840
1894,191.6160
1894,191.6480
1894,191.6800
1895,191.7120
1895,191.7440
1896,191.7760
1896,191.8080
1896,191.8400
1896,191.8720
1897,191.9040
1897,191.9360
1897,191.9680
1898,192.0000
1898,192.0320
1899,192.0640
1899,192.0960
1899,192.1280
1900,192.1600
1900,192.1920
1900,192.2240
1901,192.2560
1901,192.2880
1901,192.3200
1902,192.3520
1902,192.3840
1902,192.4160
1903,192.4480
1903,192.4800
1903,192.5120
1903,192.5440
1904,192.5760
1904,192.6080
1905,192.6400
1905,192.6720
1905,192.7040
1906,192.7360
1906,192.7680
1907,192.8000
1907,192.8320
1907,192.8640
1908,192.8960
1908,192.9280
1909,192.9600
1909,192.9920
1909,193.0240
1909,193.0560
1910,193.0880
1910,193.1200
1910,193.1520
1911,193.1840
1911,193.2160
1911,193.2480
1912,193.2800
1912,193.3120
1913,193.3440
1913,193.3760
1913,193.4080
1913,193.4400
1913,193.4720
1913,193.5040
1914,193.5360
1914,193.5680
1914,193.6000
1914,193.6320
1914,193.6640
1915,193.6960
1915,193.7280
1915,193.7600
1915,193.7920
1915,193.8240
1915,193.8560
1915,193.8880
1915,193.9200
1916,193.9520
1916,193.9840
1916,194.0160
1916,194.0480
1917,194.0800
1917,194.1120
1918,194.1440
1918,194.1760
1919,194.2080
1919,194.2400
1920,194.2720
1920,194.3040
1920,194.3360
1920,194.3680
1920,194.4000
1921,194.4320
1921,194.4640
1921,194.4960
1922,194.5280
1922,194.5600
1922,194.5920
1923,194.6240
1923,194.6560
1924,194.6880
1924,194.7200
1925,194.7520
1925,194.7840
1925,194.8160
1925,194.8480
1926,194.8800
1926,194.9120
1926,194.9440
1927,194.9760
1927,195.0080
1927,195.0400
1927,195.0720
1927,195.1040
1927,195.1360
1928,195.1680
1928,195.2000
1928,195.2320
1928,195.2640
1928,195.2960
1929,195.3280
1929,195.3600
1929,195.3920
1929,195.4240
1930,195.4560
1930,195.4880
1930,195.5200
1931,195.5520
1931,195.5840
1931,195.6160
1932,195.6480
1932,195.6800
1933,195.7120
1933,195.7440
1934,195.7760
1934,195.8080
1935,195.8400
1935,195.8720
1935,195.9040
1935,195.9360
1936,195.9680
1936,196.0000
1937,196.0320
1937,196.0640
1937,196.0960
1937,196.1280
1938,196.1600
1938,196.1920
1938,196.2240
1939,196.2560
1939,196.2880
1939,196.3200
1940,196.3520
1940,196.3840
1940,196.4160
1940,196.4480
1940,196.4800
1941,196.5120
1941,196.5440
1942,196.5760
1942,196.6080
1942,196.6400
1942,196.6720
1942,196.7040
1943,196.7360
1943,196.7680
1943,196.8000
1944,196.8320
1944,196.8640
1944,196.8960
1944,196.9280
1944,196.9600
1944,196.9920
1945,197.0240
1945,197.0560
1945,197.0880
1945,197.1200
1946,197.1520
1946,197.1840
1946,197.2160
1946,197.2480
1947,197.2800
1947,197.3120
1947,197.3440
1947,197.3760
1948,197.4080
1948,197.4400
1948,197.4720
1949,197.5040
1949,197.5360
1949,197.5680
1949,197.6000
1950,197.6320
1950,197.6640
1951,197.6960
1951,197.7280
1952,197.7600
1952,197.7920
1952,197.8240
1952,197.8560
1953,197.8880
1954,197.9200
1954,197.9520
1954,197.9840
1954,198.0160
1954,198.0480
1954,198.0800
1955,198.1120
1955,198.1440
1955,198.1760
1956,198.2080
1956,198.2400
1957,198.2720
1957,198.3040
1958,198.3360
1958,198.3680
1958,198.4000
1958,198.4320
1958,198.4640
1959,198.4960
1959,198.5280
1959,198.5600
1960,198.5920
1960,198.6240
1961,198.6560
1961,198.6880
1961,198.7200
1961,198.7520
1962,198.7840
1962,198.8160
1963,198.8480
1963,198.8800
1963,198.9120
1963,198.9440
1964,198.9760
1964,199.0080
1964,199.0400
1964,199.0720
1964,199.1040
1965,199.1360
1965,199.1680
1965,199.2000
1965,199.2320
1966,199.2640
1966,199.2960
1967,199.3280
1967,199.3600
1967,199.3920
1968,199.4240
1968,199.4560
1968,199.4880
1969,199.5200
1969,199.5520
1969,199.5840
1969,199.6160
1969,199.6480
1969,199.6800
1970,199.7120
1970,199.7440
1971,199.7760
1971,199.8080
1971,199.8400
1972,199.8720
1972,199.9040
1973,199.9360
1973,199.9680
1973,200.0000
1973,200.0320
1973,200.0640
1974,200.0960
1974,200.1280
1974,200.1600
1975,200.1920
1975,200.2240
1975,200.2560
1976,200.2880
1976,200.3200
1977,200.3520
1977,200.3840
1978,200.4160
1978,200.4480
1978,200.4800
1979,200.5120
1979,200.5440
1979,200.5760
1979,200.6080
1980,200.6400
1980,200.6720
1980,200.7040
1981,200.7360
1981,200.7680
1982,200.8000
1982,200.8320
1983,200.8640
1983,200.8960
1983,200.9280
1984,200.9600
1984,200.9920
1984,201.0240
1985,201.0560
1985,201.0880
1985,201.1200
1985,201.1520
1985,201.1840
1986,201.2160
1986,201.2480
1986,201.2800
1986,201.3120
1987,201.3440
1987,201.3760
1988,201.4080
1988,201.4400
1989,201.4720
1990,201.5040
1990,201.5360
1991,201.5680
1991,201.6000
1991,201.6320
1992,201.6640
1992,201.6960
1992,201.7280
1992,201.7600
1993,201.7920
1993,201.8240
1993,201.8560
1993,201.8880
1993,201.9200
1993,201.9520
1994,201.9840
1994,202.0160
1995,202.0480
1995,202.0800
1995,202.1120
1995,202.1440
1996,202.1760
1996,202.2080
1997,202.2400
1997,202.2720
1998,202.3040
1998,202.3360
1998,202.3680
1999,202.4000
1999,202.4320
2000,202.4640
2000,202.4960
2001,202.5280
2001,202.5600
2001,202.5920
2002,202.6240
2002,202.6560
2002,202.6880
2003,202.7200
2003,202.7520
2004,202.7840
2004,202.8160
2005,202.8480
2005,202.8800
2006,202.9120
2006,202.9440
2006,202.9760
2006,203.0080
2006,203.0400
2006,203.0720
2007,203.1040
2007,203.1360
2007,203.1680
2008,203.2000
2008,203.2320
2008,203.2640
2008,203.2960
2009,203.3280
2010,203.3600
2010,203.3920
2010,203.4240
2010,203.4560
2011,203.4880
2011,203.5200
2011,203.5520
2012,203.5840
2013,203.6160
2013,203.6480
2013,203.6800
2013,203.7120
2013,203.7440
2013,203.7760
2013,203.8080
2014,203.8400
2014,203.8720
2014,203.9040
2014,203.9360
2015,203.9680
2015,204.0000
2015,204.0320
2016,204.0640
2017,204.0960
2017,204.1280
2018,204.1600
2018,204.1920
2018,204.2240
2018,204.2560
2019,204.2880
2019,204.3200
2020,204.3520
2020,204.3840
2021,204.4160
2021,204.4480
2021,204.4800
2021,204.5120
2022,204.5440
2022,204.5760
2022,204.6080
2023,204.6400
2023,204.6720
2023,204.7040
2023,204.7360
2024,204.7680
2024,204.8000
2024,204.8320
2025,204.8640
2025,204.8960
2025,204.9280
2026,204.9600
2026,204.9920
2026,205.0240
2027,205.0560
2027,205.0880
2027,205.1200
2027,205.1520
2028,205.1840
2028,205.2160
2028,205.2480
2029,205.2800
2029,205.3120
2029,205.3440
2029,205.3760
2029,205.4080
2030,205.4400
2030,205.4720
2030,205.5040
2030,205.5360
2030,205.5680
2031,205.6000
2031,205.6320
2031,205.6640
2032,205.6960
2032,205.7280
2032,205.7600
2032,205.7920
2033,205.8240
2033,205.8560
2033,205.8880
2033,205.9200
2034,205.9520
2034,205.9840
2034,206.0160
2034,206.0480
2035,206.0800
2035,206.1120
2035,206.1440
2035,206.1760
2036,206.2080
2036,206.2400
2037,206.2720
2037,206.3040
2037,206.3360
2037,206.3680
2037,206.4000
2037,206.4320
2037,206.4640
2038,206.4960
2038,206.5280
2039,206.5600
2040,206.5920
2040,206.6240
2040,206.6560
2040,206.6880
2041,206.7200
2041,206.7520
2041,206.7840
2041,206.8160
2042,206.8480
2042,206.8800
2042,206.9120
2043,206.9440
2043,206.9760
2044,207.0080
2044,207.0400
2045,207.0720
2045,207.1040
2045,207.1360
2046,207.1680
2046,207.2000
2047,207.2320
2047,207.2640
2047,207.2960
2047,207.3280
2048,207.3600
2048,207.3920
2049,207.4240
2049,207.4560
2049,207.4880
2049,207.5200
2049,207.5520
2050,207.5840
2050,207.6160
2050,207.6480
2051,207.6800
2051,207.7120
2052,207.7440
2052,207.7760
2052,207.8080
2053,207.8400
2053,207.8720
2054,207.9040
2054,207.9360
2054,207.9680
2055,208.0000
2055,208.0320
2056,208.0640
2056,208.0960
2056,208.1280
2056,208.1600
2056,208.1920
2056,208.2240
2057,208.2560
2057,208.2880
2057,208.3200
2058,208.3520
2058,208.3840
2058,208.4160
2059,208.4480
2059,208.4800
2059,208.5120
2060,208.5440
2060,208.5760
2060,208.6080
2061,208.6400
2061,208.6720
2062,208.7040
2062,208.7360
2063,208.7680
2063,208.8000
2063,208.8320
2064,208.8640
2064,208.8960
2064,208.9280
2064,208.9600
2064,208.9920
2065,209.0240
2065,209.0560
2066,209.0880
2066,209.1200
2067,209.1520
2067,209.1840
2067,209.2160
2067,209.2480
2068,209.2800
2068,209.3120
2068,209.3440
2069,209.3760
2069,209.4080
2069,209.4400
2070,209.4720
2070,209.5040
2071,209.5360
2071,209.5680
2071,209.6000
2072,209.6320
2072,209.6640
2072,209.6960
2072,209.7280
2072,209.7600
2072,209.7920
2072,209.8240
2073,209.8560
2073,209.8880
2073,209.9200
2074,209.9520
2074,209.9840
2075,210.0160
2075,210.0480
2076,210.0800
2076,210.1120
2077,210.1440
2077,210.1760
2078,210.2080
2078,210.2400
2078,210.2720
2079,210.3040
2079,210.3360
2079,210.3680
2080,210.4000
2080,210.4320
2081,210.4640
2081,210.4960
2082,210.5280
2082,210.5600
2082,210.5920
2083,210.6240
2083,210.6560
2083,210.6880
2083,210.7200
2083,210.7520
2084,210.7840
2084,210.8160
2084,210.8480
2085,210.8800
2085,210.9120
2086,210.9440
2086,210.9760
2086,211.0080
2086,211.0400
2086,211.0720
2087,211.1040
2087,211.1360
2088,211.1680
2088,211.2000
2089,211.2320
2089,211.2640
2090,211.2960
2090,211.3280
2090,211.3600
2090,211.3920
2091,211.4240
2091,211.4560
2091,211.4880
2091,211.5200
2092,211.5520
2092,211.5840
2092,211.6160
2092,211.6480
2093,211.6800
2093,211.7120
2093,211.7440
2093,211.7760
2093,211.8080
2094,211.8400
2094,211.8720
2095,211.9040
2095,211.9360
2095,211.9680
2095,212.0000
2095,212.0320
2095,212.0640
2096,212.0960
2096,212.1280
2096,212.1600
2097,212.1920
2097,212.2240
2097,212.2560
2097,212.2880
2098,212.3200
2099,212.3520
2099,212.3840
2099,212.4160
2099,212.4480
2099,212.4800
2100,212.5120
2100,212.5440
2100,212.5760
2100,212.6080
2101,212.6400
2101,212.6720
2101,212.7040
2102,212.7360
2102,212.7680
2103,212.8000
2103,212.8320
2104,212.8640
2104,212.8960
2105,212.9280
2105,212.9600
2105,212.9920
2105,213.0240
2105,213.0560
2105,213.0880
2106,213.1200
2107,213.1520
2107,213.1840
2107,213.2160
2107,213.2480
2107,213.2800
2108,213.3120
2108,213.3440
2108,213.3760
2108,213.4080
2108,213.4400
2109,213.4720
2109,213.5040
2110,213.5360
2110,213.5680
2111,213.6000
2111,213.6320
2111,213.6640
2112,213.6960
2112,213.7280
2113,213.7600
2113,213.7920
2113,213.8240
2114,213.8560
2114,213.8880
2114,213.9200
2115,213.9520
2116,213.9840
2116,214.0160
2116,214.0480
2116,214.0800
2117,214.1120
2117,214.1440
2117,214.1760
2118,214.2080
2118,214.2400
2118,214.2720
2119,214.3040
2119,214.3360
2120,214.3680
2120,214.4000
2120,214.4320
2121,214.4640
2121,214.4960
2121,214.5280
2121,214.5600
2122,214.5920
2123,214.6240
2123,214.6560
2124,214.6880
2124,214.7200
2125,214.7520
2126,214.7840
2126,214.8160
2127,214.8480
2127,214.8800
2127,214.9120
2128,214.9440
2128,214.9760
2128,215.0080
2128,215.0400
2128,215.0720
2128,215.1040
2129,215.1360
2129,215.1680
2130,215.2000
2130,215.2320
2130,215.2640
2130,215.2960
2131,215.3280
2131,215.3600
2131,215.3920
2132,215.4240
2132,215.4560
2132,215.4880
2133,215.5200
2133,215.5520
2133,215.5840
2133,215.6160
2134,215.6480
2134,215.6800
2134,215.7120
2135,215.7440
2135,215.7760
2135,215.8080
2136,215.8400
2136,215.8720
2136,215.9040
2137,215.9360
2137,215.9680
2137,216.0000
2137,216.0320
2137,216.0640
2138,216.0960
2138,216.1280
2138,216.1600
2139,216.1920
2139,216.2240
2139,216.2560
2139,216.2880
2140,216.3200
2140,216.3520
2141,216.3840
2142,216.4160
2142,216.4480
2142,216.4800
2143,216.5120
2143,216.5440
2144,216.5760
2144,216.6080
2144,216.6400
2145,216.6720
2145,216.7040
2145,216.7360
2146,216.7680
2146,216.8000
2147,216.8320
2147,216.8640
2147,216.8960
2148,216.9280
2148,216.9600
2148,216.9920
2148,217.0240
2148,217.0560
2149,217.0880
2149,217.1200
2150,217.1520
2150,217.1840
2151,217.2160
2151,217.2480
2151,217.2800
2151,217.3120
2152,217.3440
2152,217.3760
2153,217.4080
2153,217.4400
2153,217.4720
2154,217.5040
2154,217.5360
2155,217.5680
2155,217.6000
2156,217.6320
2156,217.6640
2156,217.6960
2156,217.7280
2156,217.7600
2157,217.7920
2157,217.8240
2157,217.8560
2158,217.8880
2158,217.9200
2158,217.9520
2158,217.9840
2159,218.0160
2159,218.0480
2160,218.0800
2160,218.1120
2161,218.1440
2161,218.1760
2162,218.2080
2162,218.2400
2163,218.2720
2163,218.3040
2163,218.3360
2163,218.3680
2164,218.4000
2164,218.4320
2164,218.4640
2165,218.4960
2165,218.5280
2165,218.5600
2165,218.5920
2166,218.6240
2166,218.6560
2167,218.6880
2167,218.7200
2167,218.7520
2168,218.7840
2168,218.8160
2168,218.8480
2169,218.8800
2169,218.9120
2169,218.9440
2170,218.9760
2170,219.0080
2170,219.0400
2170,219.0720
2171,219.1040
2171,219.1360
2172,219.1680
2172,219.2000
2172,219.2320
2173,219.2640
2173,219.2960
2173,219.3280
2173,219.3600
2174,219.3920
2174,219.4240
2174,219.4560
2175,219.4880
2175,219.5200
2175,219.5520
2175,219.5840
2176,219.6160
2176,219.6480
2177,219.6800
2177,219.7120
2178,219.7440
2178,219.7760
2178,219.8080
2178,219.8400
2178,219.8720
2179,219.9040
2179,219.9360
2179,219.9680
2179,220.0000
2180,220.0320
2180,220.0640
2180,220.0960
2180,220.1280
2180,220.1600
2180,220.1920
2180,220.2240
2181,220.2560
2181,220.2880
2181,220.3200
2181,220.3520
2181,220.3840
2181,220.4160
2181,220.4480
2182,220.4800
2182,220.5120
2182,220.5440
2182,220.5760
2182,220.6080
2182,220.6400
2183,220.6720
2183,220.7040
2184,220.7360
2184,220.7680
2184,220.8000
2185,220.8320
2185,220.8640
2185,220.8960
2186,220.9280
2186,220.9600
2187,220.9920
2187,221.0240
2187,221.0560
2187,221.0880
2188,221.1200
2189,221.1520
2189,221.1840
2189,221.2160
2190,221.2480
2190,221.2800
2190,221.3120
2191,221.3440
2192,221.3760
2192,221.4080
2192,221.4400
2192,221.4720
2193,221.5040
2193,221.5360
2193,221.5680
2194,221.6000
2194,221.6320
2195,221.6640
2195,221.6960
2195,221.7280
2195,221.7600
2195,221.7920
2195,221.8240
2196,221.8560
2197,221.8880
2197,221.9200
2197,221.9520
2197,221.9840
2198,222.0160
2199,222.0480
2199,222.0800
2199,222.1120
2200,222.1440
2200,222.1760
2200,222.2080
2200,222.2400
2201,222.2720
2201,222.3040
2201,222.3360
2202,222.3680
2202,222.4000
2202,222.4320
2202,222.4640
2203,222.4960
2203,222.5280
2204,222.5600
2204,222.5920
2204,222.6240
2204,222.6560
2205,222.6880
2205,222.7200
2206,222.7520
2206,222.7840
2206,222.8160
2207,222.8480
2207,222.8800
2207,222.9120
2208,222.9440
2208,222.9760
2208,223.0080
2208,223.0400
2208,223.0720
2209,223.1040
2209,223.1360
2209,223.1680
2209,223.2000
2210,223.2320
2210,223.2640
2210,223.2960
2210,223.3280
2211,223.3600
2211,223.3920
2211,223.4240
2212,223.4560
2212,223.4880
2213,223.5200
2213,223.5520
2214,223.5840
2214,223.6160
2214,223.6480
2214,223.6800
2214,223.7120
2216,223.7440
2216,223.7760
2216,223.8080
2216,223.8400
2216,223.8720
2216,223.9040
2217,223.9360
2217,223.9680
2218,224.0000
2218,224.0320
2218,224.0640
2219,224.0960
2219,224.1280
2219,224.1600
2219,224.1920
2219,224.2240
2220,224.2560
2220,224.2880
2221,224.3200
2221,224.3520
2222,224.3840
2222,224.4160
2222,224.4480
2222,224.4800
2223,224.5120
2223,224.5440
2223,224.5760
2224,224.6080
2224,224.6400
2225,224.6720
2225,224.7040
2225,224.7360
2225,224.7680
2225,224.8000
2226,224.8320
2226,224.8640
2227,224.8960
2227,224.9280
2227,224.9600
2227,224.9920
2227,225.0240
2228,225.0560
2228,225.0880
2229,225.1200
2229,225.1520
2229,225.1840
2230,225.2160
2230,225.2480
2230,225.2800
2230,225.3120
2231,225.3440
2231,225.3760
2231,225.4080
2232,225.4400
2232,225.4720
2233,225.5040
2233,225.5360
2233,225.5680
2233,225.6000
2234,225.6320
2234,225.6640
2235,225.6960
2235,225.7280
2236,225.7600
2236,225.7920
2237,225.8240
2237,225.8560
2237,225.8880
2238,225.9200
2238,225.9520
2238,225.9840
2238,226.0160
2239,226.0480
2239,226.0800
2239,226.1120
2240,226.1440
2240,226.1760
2240,226.2080
2241,226.2400
2241,226.2720
2241,226.3040
2242,226.3360
2242,226.3680
2242,226.4000
2243,226.4320
2243,226.4640
2243,226.4960
2243,226.5280
2244,226.5600
2244,226.5920
2245,226.6240
2245,226.6560
2245,226.6880
2246,226.7200
2247,226.7520
2247,226.7840
2247,226.8160
2247,226.8480
2248,226.8800
2248,226.9120
2248,226.9440
2248,226.9760
2248,227.0080
2249,227.0400
2249,227.0720
2249,227.1040
2250,227.1360
2250,227.1680
2250,227.2000
2251,227.2320
2251,227.2640
2251,227.2960
2251,227.3280
2252,227.3600
2252,227.3920
2252,227.4240
2252,227.4560
2252,227.4880
2253,227.5200
2253,227.5520
2253,227.5840
2254,227.6160
2254,227.6480
2255,227.6800
2255,227.7120
2255,227.7440
2256,227.7760
2256,227.8080
2256,227.8400
2257,227.8720
2257,227.9040
2257,227.9360
2257,227.9680
2258,228.0000
2258,228.0320
2258,228.0640
2258,228.0960
2258,228.1280
2258,228.1600
2258,228.1920
2259,228.2240
2259,228.2560
2260,228.2880
2260,228.3200
2260,228.3520
2261,228.3840
2261,228.4160
2261,228.4480
2261,228.4800
2261,228.5120
2261,228.5440
2261,228.5760
2261,228.6080
2261,228.6400
2262,228.6720
2263,228.7040
2263,228.7360
2263,228.7680
2263,228.8000
2264,228.8320
2264,228.8640
2264,228.8960
2265,228.9280
2265,228.9600
2265,228.9920
2266,229.0240
2267,229.0560
2267,229.0880
2267,229.1200
2268,229.1520
2268,229.1840
2268,229.2160
2269,229.2480
2269,229.2800
2269,229.3120
2270,229.3440
2270,229.3760
2270,229.4080
2270,229.4400
2271,229.4720
2271,229.5040
2271,229.5360
2271,229.5680
2272,229.6000
2272,229.6320
2272,229.6640
2272,229.6960
2272,229.7280
2273,229.7600
2273,229.7920
2273,229.8240
2273,229.8560
2273,229.8880
2273,229.9200
2273,229.9520
2274,229.9840
2274,230.0160
2274,230.0480
2275,230.0800
2275,230.1120
2275,230.1440
2275,230.1760
2275,230.2080
2275,230.2400
2276,230.2720
2276,230.3040
2276,230.3360
2276,230.3680
2276,230.4000
2276,230.4320
2276,230.4640
2276,230.4960
2277,230.5280
2277,230.5600
2277,230.5920
2278,230.6240
2279,230.6560
2279,230.6880
2280,230.7200
2280,230.7520
2280,230.7840
2281,230.8160
2281,230.8480
2281,230.8800
2282,230.9120
2282,230.9440
2282,230.9760
2283,231.0080
2283,231.0400
2283,231.0720
2283,231.1040
2284,231.1360
2284,231.1680
2284,231.2000
2284,231.2320
2285,231.2640
2285,231.2960
2285,231.3280
2285,231.3600
2286,231.3920
2286,231.4240
2287,231.4560
2287,231.4880
2287,231.5200
2288,231.5520
2288,231.5840
2288,231.6160
2288,231.6480
2289,231.6800
2289,231.7120
2290,231.7440
2290,231.7760
2290,231.8080
2291,231.8400
2291,231.8720
2292,231.9040
2292,231.9360
2293,231.9680
2293,232.0000
2293,232.0320
2293,232.0640
2294,232.0960
2294,232.1280
2294,232.1600
2295,232.1920
2295,232.2240
2296,232.2560
2296,232.2880
2296,232.3200
2296,232.3520
2297,232.3840
2297,232.4160
2298,232.4480
2298,232.4800
2298,232.5120
2299,232.5440
2299,232.5760
2300,232.6080
2300,232.6400
2300,232.6720
2300,232.7040
2301,232.7360
2301,232.7680
2301,232.8000
2301,232.8320
2301,232.8640
2302,232.8960
2302,232.9280
2302,232.9600
2302,232.9920
2302,233.0240
2303,233.0560
2304,233.0880
2304,233.1200
2304,233.1520
2304,233.1840
2305,233.2160
2305,233.2480
2305,233.2800
2305,233.3120
2305,233.3440
2306,233.3760
2306,233.4080
2307,233.4400
2307,233.4720
2308,233.5040
2308,233.5360
2308,233.5680
2308,233.6000
2309,233.6320
2309,233.6640
2309,233.6960
2310,233.7280
2310,233.7600
2310,233.7920
2311,233.8240
2311,233.8560
2311,233.8880
2312,233.9200
2312,233.9520
2312,233.9840
2313,234.0160
2313,234.0480
2313,234.0800
2313,234.1120
2314,234.1440
2314,234.1760
2314,234.2080
2314,234.2400
2315,234.2720
2315,234.3040
2316,234.3360
2316,234.3680
2317,234.4000
2317,234.4320
2318,234.4640
2318,234.4960
2319,234.5280
2319,234.5600
2320,234.5920
2320,234.6240
2321,234.6560
2321,234.6880
2322,234.7200
2322,234.7520
2322,234.7840
2323,234.8160
2323,234.8480
2324,234.8800
2324,234.9120
2324,234.9440
2325,234.9760
2325,235.0080
2326,235.0400
2327,235.0720
2327,235.1040
2327,235.1360
2328,235.1680
2328,235.2000
2328,235.2320
2329,235.2640
2329,235.2960
2330,235.3280
2330,235.3600
2330,235.3920
2331,235.4240
2331,235.4560
2332,235.4880
2332,235.5200
2333,235.5520
2333,235.5840
2333,235.6160
2334,235.6480
2334,235.6800
2334,235.7120
2335,235.7440
2335,235.7760
2335,235.8080
2335,235.8400
2336,235.8720
2336,235.9040
2336,235.9360
2336,235.9680
2336,236.0000
2337,236.0320
2337,236.0640
2338,236.0960
2338,236.1280
2338,236.1600
2339,236.1920
2339,236.2240
2339,236.2560
2340,236.2880
2340,236.3200
2340,236.3520
2341,236.3840
2341,236.4160
2341,236.4480
2341,236.4800
2342,236.5120
2342,236.5440
2342,236.5760
2343,236.6080
2343,236.6400
2344,236.6720
2344,236.7040
2345,236.7360
2345,236.7680
2346,236.8000
2346,236.8320
2346,236.8640
2346,236.8960
2346,236.9280
2346,236.9600
2347,236.9920
2347,237.0240
2347,237.0560
2347,237.0880
2348,237.1200
2348,237.1520
2348,237.1840
2348,237.2160
2348,237.2480
2348,237.2800
2349,237.3120
2349,237.3440
